"dif"	"ontology"	"Description"	"Count"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"ID"	"geneID"
"dysregulated"	"BP"	"regulation of lamellipodium organization"	9	"9/3226"	"41/13946"	0.631138388313481	0.980006279905591	0.85093675389497	"GO:1902743"	"CORO1C/KANK1/CORO1B/SSH1/RAC1/WASF2/CD44/HDAC4/AUTS2"
"dysregulated"	"BP"	"ciliary basal body-plasma membrane docking"	21	"21/3226"	"95/13946"	0.633410377793172	0.98326809795916	0.853768981527804	"GO:0097711"	"NINL/TUBG1/CEP72/CENPJ/TUBA4A/PLK4/HAUS8/YWHAG/HSP90AA1/RAB3IP/HAUS6/YWHAE/CDK1/PLK1/DCTN3/TUBA1A/OFD1/AKAP9/FBF1/CEP164/CEP290"
"dysregulated"	"BP"	"fat cell differentiation"	39	"39/3226"	"175/13946"	0.634347408878098	0.983515874044962	0.853984124820728	"GO:0045444"	"SOCS1/SORT1/TGFB1I1/AACS/BNIP3/TRIO/PER2/E2F1/TNF/LRP5/SREBF1/INSIG1/TMEM120B/NOC3L/GPX1/AKT1/NIPBL/ARNTL/STK4/RORA/ARID5B/GATA3/ZFP36L2/TMEM120A/ZFP36L1/ALDH6A1/XBP1/DYSF/ZNF516/PLAC8/TRIB2/SMAD3/RGS2/PLCB1/RORC/ADRB2/METRNL/ITGA6/ZBTB16"
"dysregulated"	"BP"	"glandular epithelial cell differentiation"	7	"7/3226"	"32/13946"	0.634769610988419	0.983515874044962	0.853984124820728	"GO:0002067"	"IL13/WDR77/CLOCK/CDK6/ARNTL/SIDT2/TP63"
"dysregulated"	"BP"	"purine ribonucleotide catabolic process"	7	"7/3226"	"32/13946"	0.634769610988419	0.983515874044962	0.853984124820728	"GO:0009154"	"NUDT10/ACOT7/ACAT1/NT5E/ABCD1/PDE4D/PDE7B"
"dysregulated"	"BP"	"intracellular pH reduction"	7	"7/3226"	"32/13946"	0.634769610988419	0.983515874044962	0.853984124820728	"GO:0051452"	"RAB20/DMXL2/CLIC4/CLN6/BCL2/CLCN3/FASLG"
"dysregulated"	"BP"	"antimicrobial humoral immune response mediated by antimicrobial peptide"	7	"7/3226"	"32/13946"	0.634769610988419	0.983515874044962	0.853984124820728	"GO:0061844"	"HIST1H2BK/RPS19/FAM3A/RPL39/RPL30/HMGN2/GNLY"
"dysregulated"	"BP"	"mannosylation"	7	"7/3226"	"32/13946"	0.634769610988419	0.983515874044962	0.853984124820728	"GO:0097502"	"DPY19L2P2/PIGV/POMT2/POMGNT2/ALG3/DPM2/ALG8"
"dysregulated"	"BP"	"regulation of protein activation cascade"	7	"7/3226"	"32/13946"	0.634769610988419	0.983515874044962	0.853984124820728	"GO:2000257"	"C1QBP/PHB/CLU/CD81/C3AR1/C5AR2/CR1"
"dysregulated"	"BP"	"cytokinesis"	34	"34/3226"	"153/13946"	0.636755602952386	0.986060551900632	0.856193661594739	"GO:0000910"	"MYH10/SEPT11/E2F7/CDC6/PDXP/CENPV/ENTR1/AURKA/AURKB/MYO19/BRCA2/ECT2/PRC1/ESPL1/SEPT6/CNTROB/PLK1/CEP55/ANXA11/USP8/DCTN3/WASHC5/KLHL9/GIPC1/PKN2/SEPT9/RHOB/CDC25B/SNX9/FLCN/PRKCE/RAB11FIP4/SPIRE2/SNX18"
"dysregulated"	"BP"	"regulation of phosphatase activity"	34	"34/3226"	"153/13946"	0.636755602952386	0.986060551900632	0.856193661594739	"GO:0010921"	"NUAK1/IFNG/PPARGC1B/HSP90AB1/TNF/PPP1R14B/LGALS3/PDGFRB/MASTL/RRP1B/ITGA2/FKBP1A/SEMA4D/ANKLE2/PPP1R12A/PPP1R9B/PPP2R5A/CRY2/WDR81/PHACTR2/PPP2R5C/MARF1/CSRNP2/TSC1/LMTK3/IGBP1/TMEM225B/DMPK/IGFBP3/RIPK3/SMAD3/PLEK/SYTL2/FCRL3"
"dysregulated"	"BP"	"cellular response to xenobiotic stimulus"	29	"29/3226"	"131/13946"	0.640293305595756	0.989616427924483	0.85928121895333	"GO:0071466"	"GJB2/EGR1/CYP1A1/CYP1B1/ERRFI1/AHR/ACY3/HSP90AB1/E2F1/EIF4E/EIF4EBP1/ACSL1/TFAP4/CYP2R1/PTGES3/GSTP1/MCM7/USP8/PPP1R9B/RORA/NR3C1/GGT1/GSTM2/GSTM4/SULT1B1/FBXO32/RORC/RYR1/CES1"
"dysregulated"	"BP"	"anion transport"	102	"102/3226"	"453/13946"	0.642155474603342	0.989616427924483	0.85928121895333	"GO:0006820"	"SLC12A8/SLC16A10/SLC6A9/SYK/MFSD2A/SLC4A11/NTRK2/SCARB1/SLC25A19/TNFSF11/SLC19A1/TMEM30B/SLC25A4/CEACAM1/SLCO4A1/RAB3A/SLC25A10/PER2/SLC37A4/VDAC1/CLCN6/SLC5A6/ACACA/STXBP1/RAB3GAP1/PROCA1/FGFR1/LDLR/SLC38A2/SLC38A5/ATP8B4/SLC6A6/SLC1A5/MIF/SLC25A32/SLC7A1/CYB5RL/SLC16A1/CLIC4/GOT2/SLC7A5/ACSL1/SLC2A1/ABCC4/G6PC3/SLC25A13/SLC25A11/SLC25A22/SLC25A1/PCYOX1/AKT1/VDAC3/SLC4A2/PRELID1/PRELID3B/SLC35A4/SERINC3/SLC35C2/COL4A3BP/SLC38A10/PSEN1/GIPC1/LRRC8B/PRNP/SLC4A7/SLC43A1/CLCN3/SLC33A1/RIPK1/MAP2K6/APOL1/ABCD2/ANO9/CPT1A/PITPNC1/SLC16A6/VAMP2/CRY2/SLC26A11/CA5B/ABCA7/ARL6IP1/THBS1/CLIC5/P2RX7/EMB/ATP8B2/SLC4A5/ABCD1/ANXA1/PLA2G6/NF1/RGS2/SLC27A1/SLC4A10/ABAT/IRS2/ABCB1/SLC43A2/ABCA1/ACE/CLIC3"
"dysregulated"	"BP"	"regulation of dendritic spine development"	14	"14/3226"	"64/13946"	0.642175656118516	0.989616427924483	0.85928121895333	"GO:0060998"	"LRP8/CAMK1/NEURL1/MAPK6/CAPRIN1/PTEN/PSEN1/SIPA1L1/CDKL5/NLGN3/EPHA4/PAK3/DLG5/SDK1"
"dysregulated"	"BP"	"columnar/cuboidal epithelial cell differentiation"	18	"18/3226"	"82/13946"	0.642517295869293	0.989616427924483	0.85928121895333	"GO:0002065"	"IL13/JAG2/WDR77/TYMS/FGFR1/CDKN1A/BCCIP/LEF1/HIF1A/CLOCK/CDK6/SLC4A7/ARNTL/CBFA2T2/SIDT2/WHRN/RIPOR2/TP63"
"dysregulated"	"BP"	"respiratory system process"	5	"5/3226"	"23/13946"	0.642744932086095	0.989616427924483	0.85928121895333	"GO:0003016"	"JAG2/RAB3A/NLGN2/NLGN3/FLT4"
"dysregulated"	"BP"	"steroid catabolic process"	5	"5/3226"	"23/13946"	0.642744932086095	0.989616427924483	0.85928121895333	"GO:0006706"	"HSD3B7/SCARB1/STS/YWHAH/HSD17B11"
"dysregulated"	"BP"	"neuromuscular synaptic transmission"	5	"5/3226"	"23/13946"	0.642744932086095	0.989616427924483	0.85928121895333	"GO:0007274"	"CHRNA5/ADARB1/RAB3A/STXBP1/FCHSD1"
"dysregulated"	"BP"	"respiratory chain complex IV assembly"	5	"5/3226"	"23/13946"	0.642744932086095	0.989616427924483	0.85928121895333	"GO:0008535"	"TIMM21/BCS1L/COX14/COX17/COX20"
"dysregulated"	"BP"	"regulation of macrophage chemotaxis"	5	"5/3226"	"23/13946"	0.642744932086095	0.989616427924483	0.85928121895333	"GO:0010758"	"MIF/THBS1/CSF1/CCL5/C3AR1"
"dysregulated"	"BP"	"negative regulation of muscle hypertrophy"	5	"5/3226"	"23/13946"	0.642744932086095	0.989616427924483	0.85928121895333	"GO:0014741"	"ERRFI1/GLRX3/ATP2B4/SMAD3/RGS2"
"dysregulated"	"BP"	"positive regulation of microtubule polymerization"	5	"5/3226"	"23/13946"	0.642744932086095	0.989616427924483	0.85928121895333	"GO:0031116"	"MAPT/ARL2/RAC1/AKAP9/RPS3"
"dysregulated"	"BP"	"microvillus organization"	5	"5/3226"	"23/13946"	0.642744932086095	0.989616427924483	0.85928121895333	"GO:0032528"	"MYO1A/PLS1/RAPGEF6/FXYD5/PLD1"
"dysregulated"	"BP"	"positive regulation of insulin secretion involved in cellular response to glucose stimulus"	5	"5/3226"	"23/13946"	0.642744932086095	0.989616427924483	0.85928121895333	"GO:0035774"	"ARRB1/HIF1A/GPR68/PLA2G6/BAIAP3"
"dysregulated"	"BP"	"regulation of fibroblast growth factor receptor signaling pathway"	5	"5/3226"	"23/13946"	0.642744932086095	0.989616427924483	0.85928121895333	"GO:0040036"	"APLN/GPC1/GATA3/THBS1/RUNX2"
"dysregulated"	"BP"	"long-chain fatty acid biosynthetic process"	5	"5/3226"	"23/13946"	0.642744932086095	0.989616427924483	0.85928121895333	"GO:0042759"	"CYP1A1/ACOT7/MYO5A/GSTM4/HPGD"
"dysregulated"	"BP"	"positive regulation of blood pressure"	5	"5/3226"	"23/13946"	0.642744932086095	0.989616427924483	0.85928121895333	"GO:0045777"	"GLP1R/CYBA/F11R/PDE4D/ACE"
"dysregulated"	"BP"	"regulation of viral entry into host cell"	5	"5/3226"	"23/13946"	0.642744932086095	0.989616427924483	0.85928121895333	"GO:0046596"	"LGALS1/IFITM1/IFITM2/TRIM62/TRIM38"
"dysregulated"	"BP"	"positive regulation of interleukin-1 beta secretion"	5	"5/3226"	"23/13946"	0.642744932086095	0.989616427924483	0.85928121895333	"GO:0050718"	"HK1/GSDMD/P2RX7/CASP1/NLRP1"
"dysregulated"	"BP"	"negative regulation of cardiac muscle tissue development"	5	"5/3226"	"23/13946"	0.642744932086095	0.989616427924483	0.85928121895333	"GO:0055026"	"MIR17HG/TP73/PTEN/FRS2/RGS2"
"dysregulated"	"BP"	"regulation of neuron projection regeneration"	5	"5/3226"	"23/13946"	0.642744932086095	0.989616427924483	0.85928121895333	"GO:0070570"	"MAP2K1/PTEN/BRAF/MAP4K4/EPHA4"
"dysregulated"	"BP"	"DNA demethylation"	5	"5/3226"	"23/13946"	0.642744932086095	0.989616427924483	0.85928121895333	"GO:0080111"	"ALKBH2/TRIM28/APEX1/GATA3/TET1"
"dysregulated"	"BP"	"cellular iron ion homeostasis"	12	"12/3226"	"55/13946"	0.643017888086844	0.989616427924483	0.85928121895333	"GO:0006879"	"MYC/TFRC/ABCB6/NUBP1/HIF1A/ATP6V1A/GLRX3/ATP6V1G1/ATP6AP1/NDFIP1/HMOX1/TF"
"dysregulated"	"BP"	"cranial skeletal system development"	12	"12/3226"	"55/13946"	0.643017888086844	0.989616427924483	0.85928121895333	"GO:1904888"	"RAB23/MTHFD1L/MTHFD1/EIF4A3/INSIG2/INSIG1/CEP55/FOXN3/NIPBL/RUNX2/SMAD3/TP63"
"dysregulated"	"BP"	"regulation of neurological system process"	20	"20/3226"	"91/13946"	0.643297772693718	0.989781747316152	0.859424765325824	"GO:0031644"	"NPTX1/UNC13B/FABP5/NLGN2/HOMER1/EIF4A3/ITGA2/SSH1/IGSF9B/PTEN/DICER1/SLC9A1/AKAP9/F2R/S1PR2/TYMP/NLGN3/PRKCZ/ABAT/ADRB2"
"dysregulated"	"BP"	"multicellular organismal movement"	10	"10/3226"	"46/13946"	0.645041765521017	0.991667477183263	0.861062139376118	"GO:0050879"	"DMD/HOMER1/MAP1A/ATP2A2/CHUK/RCSD1/GSTM2/DMPK/SYNM/TNNT3"
"dysregulated"	"BP"	"musculoskeletal movement"	10	"10/3226"	"46/13946"	0.645041765521017	0.991667477183263	0.861062139376118	"GO:0050881"	"DMD/HOMER1/MAP1A/ATP2A2/CHUK/RCSD1/GSTM2/DMPK/SYNM/TNNT3"
"dysregulated"	"BP"	"positive chemotaxis"	10	"10/3226"	"46/13946"	0.645041765521017	0.991667477183263	0.861062139376118	"GO:0050918"	"MIF/LGALS3/VEGFB/ITGA2/AGER/IL16/CCR4/PTPRJ/SMAD3/CCL5"
"dysregulated"	"BP"	"negative regulation of carbohydrate metabolic process"	8	"8/3226"	"37/13946"	0.649034330354536	0.996737495826782	0.865464422601404	"GO:0045912"	"CBFA2T3/PGP/FAM3C/FAM3A/INPP5K/PASK/HDAC4/PLEK"
"dysregulated"	"BP"	"digestive tract morphogenesis"	8	"8/3226"	"37/13946"	0.649034330354536	0.996737495826782	0.865464422601404	"GO:0048546"	"EPB41L5/BCL2/HIF1A/NIPBL/ACVR2B/TCF7/SMAD3/TP63"
"dysregulated"	"BP"	"labyrinthine layer development"	8	"8/3226"	"37/13946"	0.649034330354536	0.996737495826782	0.865464422601404	"GO:0060711"	"ADM/NSDHL/LEF1/JUNB/AKT1/MAP2K1/ZFP36L1/PLCD1"
"dysregulated"	"BP"	"glycosyl compound catabolic process"	8	"8/3226"	"37/13946"	0.649034330354536	0.996737495826782	0.865464422601404	"GO:1901658"	"MYORG/GLA/AHCY/ABHD10/DPYD/TYMP/NT5E/ADA2"
"dysregulated"	"BP"	"negative regulation of growth"	46	"46/3226"	"207/13946"	0.649287755219053	0.996791044137361	0.865510918452007	"GO:0045926"	"DRAXIN/IRF8/SERPINE2/GNG4/FHL1/EAF2/LTA/HYAL2/MIR17HG/TNF/ENO1/SPART/SOCS2/CDKN1A/TP73/PHB/SEMA7A/SEMA4D/BCL2/HIF1A/ING5/BTG1/RBBP7/PTEN/RACK1/MUL1/PPP1R9B/MT2A/STK4/SQSTM1/CDKN1B/ING4/NOTCH2/MT1E/FLCN/WWC3/SEMA4C/SESN2/PLAC8/PTCH1/PTPRJ/SMAD3/RGS2/SEMA6C/ADRB2/LGMN"
"dysregulated"	"BP"	"antigen processing and presentation"	34	"34/3226"	"154/13946"	0.653091432439061	0.996791044137361	0.865510918452007	"GO:0019882"	"CTSL/IFI30/HLA-DQB1/HLA-DPA1/HLA-DRA/CTSH/HLA-DRB5/RAB34/CCR7/HLA-DOA/HLA-DQA1/HLA-DRB1/RAB33A/KLC2/DYNC1LI2/CHUK/HLA-DMB/RAB5B/DCTN3/TAPBP/B2M/NOD1/CTSS/TAPBPL/HLA-B/THBS1/HLA-F/HLA-C/HLA-A/RELB/HLA-E/CTSF/LGMN/ACE"
"dysregulated"	"BP"	"negative regulation of viral process"	17	"17/3226"	"78/13946"	0.653587867654973	0.996791044137361	0.865510918452007	"GO:0048525"	"JUN/TNF/BANF1/TRIM28/TFAP4/MX1/SRPK1/VAPA/ILF3/PARP10/IFITM1/IFITM2/CCL4/TRIM62/INPP5K/ISG20/CCL5"
"dysregulated"	"BP"	"urogenital system development"	57	"57/3226"	"256/13946"	0.65382393883501	0.996791044137361	0.865510918452007	"GO:0001655"	"LIF/CD24/ARG2/NKX3-1/EGR1/EAF2/HYAL2/GLIS2/MYC/FKBP4/PPAT/WDR77/FGFR1/NLE1/CTSH/PECAM1/TP73/ITGA3/ACAT1/PDGFRB/BAX/HSPB11/BCL2/CEP55/PTEN/GCNT4/APAF1/NIPBL/ACVR2B/SMAD7/CTNNBIP1/ARID5B/KLHL3/FRS2/NPHP3/GATA3/CDKN1B/CEP290/FLCN/BCL2L11/HPGD/TSC1/ANXA1/PTCH1/NF1/SMAD3/PDGFD/NFIA/MTSS1/EPHA4/PDGFA/ITGA6/DLG5/LGR4/ZBTB16/TP63/ACE"
"dysregulated"	"BP"	"microtubule polymerization or depolymerization"	21	"21/3226"	"96/13946"	0.654020020217613	0.996791044137361	0.865510918452007	"GO:0031109"	"MAPT/HDGFL3/TUBG1/MAPRE3/ARL2/FKBP4/TUBGCP5/CENPJ/KATNB1/TUBGCP4/KIF18B/CIB1/MZT1/SKA2/SKA3/RAC1/TUBGCP6/AKAP9/RPS3/KIF19/STMN3"
"dysregulated"	"BP"	"blood vessel endothelial cell migration"	21	"21/3226"	"96/13946"	0.654020020217613	0.996791044137361	0.865510918452007	"GO:0043534"	"SCARB1/EPHB4/FGFR1/HSPB1/CIB1/HIF1A/GPX1/AKT1/MAP3K3/ITGB1/SP1/MIA3/AKT3/PLCG1/PRCP/MAP2K5/THBS1/HDAC5/ANXA1/NF1/HMOX1"
"dysregulated"	"BP"	"alternative mRNA splicing, via spliceosome"	15	"15/3226"	"69/13946"	0.654089338725372	0.996791044137361	0.865510918452007	"GO:0000380"	"RBFOX2/SRSF10/RBM17/SRSF7/TRA2B/SRSF2/RNPS1/SRSF9/SRSF3/DHX9/RBM5/DDX17/MBNL2/FAM172A/CELF6"
"dysregulated"	"BP"	"hair follicle development"	15	"15/3226"	"69/13946"	0.654089338725372	0.996791044137361	0.865510918452007	"GO:0001942"	"FZD6/TNF/NSDHL/NSUN2/CD109/BCL2/NOM1/TRPC4AP/MYO5A/TRADD/NF1/EDA/PDGFA/LGR4/TP63"
"dysregulated"	"BP"	"negative regulation of response to wounding"	15	"15/3226"	"69/13946"	0.654089338725372	0.996791044137361	0.865510918452007	"GO:1903035"	"F12/SERPINE2/CD9/CEACAM1/PLAU/UBASH3B/HMGCR/CD109/PTEN/THBS1/AGER/SMAD3/ABAT/EPHA4/PDGFA"
"dysregulated"	"BP"	"behavior"	96	"96/3226"	"428/13946"	0.655370999864214	0.996791044137361	0.865510918452007	"GO:0007610"	"GLP1R/NPAS4/GAD1/HRH2/APLN/SERPINE2/FOSL1/SGK1/GPR157/CSF2/UCHL1/CHRNA5/MAPT/NTRK2/ADCY3/B4GALT2/ADARB1/JUN/ASIC1/GATM/FEN1/NLGN2/KAT2A/HOMER1/MAP1A/ZFHX3/LDLR/GPI/EIF4E/CEND1/CFAP20/STRBP/KIT/ITGA3/DEAF1/SLC16A1/AHCY/EIF4A3/CLN6/DNAJC9/EIF4G1/HMGCR/ZDHHC8/BCL2/NAGLU/HIF1A/VDAC3/PTEN/PJA2/KRAS/UBA6/PSEN1/ITGB1/PICALM/PRNP/FBXL20/GCNT4/ATXN1L/MYO5A/SPG11/BRAF/CPT1A/HOMER2/SYNGAP1/THRA/ABCA7/THBS1/AGER/PRKCE/BTBD9/ADM2/TSC1/FYN/NLGN3/TPGS1/KCNA2/BTG2/CAMK4/PRKCZ/PLA2G6/NF1/CDH23/CX3CR1/PLCB1/CREBRF/CUBN/SLC4A10/ABAT/OLFM2/GNG7/AUTS2/EPHA4/LGMN/SDK1/ARRDC3/DAB1"
"dysregulated"	"BP"	"regulation of organelle assembly"	38	"38/3226"	"172/13946"	0.656421089095799	0.996791044137361	0.865510918452007	"GO:1902115"	"CSF2/KAT2A/TNF/LRFN4/CCDC88A/RAB3GAP1/ENTR1/CENPJ/PLK4/SPAG5/BRCA1/TRIM37/SMC1A/CNTROB/VDAC3/PLK1/NPM1/TRAPPC12/STX18/SDCBP/PIP4K2A/CEP120/CROCC/LRFN1/SEPT9/ATMIN/PAN3/PAN2/MTMR3/ULK1/PATL2/CDKL5/CNOT6L/ODF2L/FEZ1/AKAP13/PINK1/KIAA1324"
"dysregulated"	"BP"	"fertilization"	27	"27/3226"	"123/13946"	0.656650727246809	0.996791044137361	0.865510918452007	"GO:0009566"	"CD9/ADCY3/CCDC136/ALDOA/HYAL3/CCT5/SPAG1/SLIRP/CCT3/CLIC4/CCT7/CCT2/ALDOA/BAX/CDK1/REC8/CLGN/CCT8/H3F3B/HVCN1/TDRKH/MFGE8/WDR48/PCSK4/B4GALT1/PLCB1/CATSPERB"
"dysregulated"	"BP"	"exit from mitosis"	6	"6/3226"	"28/13946"	0.656651600390623	0.996791044137361	0.865510918452007	"GO:0010458"	"KNTC1/UBE2C/CDCA5/PPP1R9B/CDC14A/CDC14B"
"dysregulated"	"BP"	"tetrapyrrole biosynthetic process"	6	"6/3226"	"28/13946"	0.656651600390623	0.996791044137361	0.865510918452007	"GO:0033014"	"HMBS/ABCB6/MMAB/ALAS1/SLC25A39/PPOX"
"dysregulated"	"BP"	"vascular endothelial growth factor signaling pathway"	6	"6/3226"	"28/13946"	0.656651600390623	0.996791044137361	0.865510918452007	"GO:0038084"	"PTP4A3/HSPB1/MYO1C/PDGFRB/VEGFB/FLT4"
"dysregulated"	"BP"	"positive regulation of cardiac muscle tissue growth"	6	"6/3226"	"28/13946"	0.656651600390623	0.996791044137361	0.865510918452007	"GO:0055023"	"MIR17HG/FGFR1/PARP2/PIM1/CDK1/TGFBR3"
"dysregulated"	"BP"	"neuron cellular homeostasis"	6	"6/3226"	"28/13946"	0.656651600390623	0.996791044137361	0.865510918452007	"GO:0070050"	"MAP1A/NCS1/CLCN3/ATP2B1/TSPOAP1/NELL2"
"dysregulated"	"BP"	"regulation of cardiac muscle cell contraction"	6	"6/3226"	"28/13946"	0.656651600390623	0.996791044137361	0.865510918452007	"GO:0086004"	"ATP2A2/ATP1A1/CAMK2D/BIN1/AKAP9/PDE4D"
"dysregulated"	"BP"	"regulation of intrinsic apoptotic signaling pathway by p53 class mediator"	6	"6/3226"	"28/13946"	0.656651600390623	0.996791044137361	0.865510918452007	"GO:1902253"	"MUC1/ATAD5/MIF/BCL2/RPL26/CD44"
"dysregulated"	"BP"	"mesoderm formation"	11	"11/3226"	"51/13946"	0.65774018012888	0.996791044137361	0.865510918452007	"GO:0001707"	"EPB41L5/FGFR1/GPI/ITGA3/LEF1/TXNRD1/ITGA2/ITGB1/EXOC4/SMAD3/EOMES"
"dysregulated"	"BP"	"tetrapyrrole metabolic process"	11	"11/3226"	"51/13946"	0.65774018012888	0.996791044137361	0.865510918452007	"GO:0033013"	"CYP1A1/CD320/HMBS/ABCB6/MMAB/ALAS1/SLC25A39/PPOX/BDH2/CUBN/HMOX1"
"dysregulated"	"BP"	"neural nucleus development"	11	"11/3226"	"51/13946"	0.65774018012888	0.996791044137361	0.865510918452007	"GO:0048857"	"CKB/GNB4/YWHAH/RAD1/YWHAE/BCL2/ATP5PF/MBP/ZNF430/SYNGR3/NDRG2"
"dysregulated"	"BP"	"T cell migration"	11	"11/3226"	"51/13946"	0.65774018012888	0.996791044137361	0.865510918452007	"GO:0072678"	"CCR6/TNFSF14/ZAP70/ITGB7/TNFRSF14/RIPK3/ADAM8/GPR15/CCL5/CCR2/RIPOR2"
"dysregulated"	"BP"	"Rho protein signal transduction"	40	"40/3226"	"181/13946"	0.658110645719414	0.996791044137361	0.865510918452007	"GO:0007266"	"F2RL3/RAC3/KANK1/TRIO/ITSN1/HACD3/PECAM1/CTNNAL1/ITGA3/ARRB1/NET1/PDGFRB/ECT2/GPR55/CHUK/ARHGAP5/RAC1/ITGB1/CDC42SE2/ARHGEF6/BCR/SYNJ2BP/ARAP3/ITSN2/ARHGEF18/F2R/RHOB/ARHGEF1/FLCN/ARHGEF11/RHOQ/CDC42SE1/ARHGEF18/FGD3/AKAP13/GPR65/PLEKHG3/RIPOR2/PLEKHG1/ABCA1"
"dysregulated"	"BP"	"forebrain development"	65	"65/3226"	"292/13946"	0.661724470391425	0.996791044137361	0.865510918452007	"GO:0030900"	"ANXA3/DRAXIN/MFSD2A/MYH10/NTRK2/NME1/LRP8/RAC3/BNIP3/KAT2A/E2F1/WDR62/RAN/ATIC/CDON/RAB3GAP1/FGFR1/SLC38A2/GART/PGAP1/ZDHHC16/EZH2/TRA2B/SLC2A1/UCHL5/LEF1/PEBP1/SEMA7A/BAX/UQCRQ/HIF1A/H2AFX/CDK6/JAKMIP1/PTEN/KRAS/UBA6/PSEN1/TENT2/SKI/AGTPBP1/APAF1/TOP2B/CEP120/EZH1/MCPH1/FRS2/ZEB2/GDPD5/TRAPPC9/ATP2B4/NBPF14/BCL11B/SUN2/TSC1/FYN/CCDC85C/BTG2/NOTCH2NLC/NF1/NOTCH2NLA/PLCB1/SLC4A10/EOMES/DAB1"
"dysregulated"	"BP"	"G protein-coupled receptor internalization"	3	"3/3226"	"14/13946"	0.661829737610572	0.996791044137361	0.865510918452007	"GO:0002031"	"APLN/ADM/ARRB1"
"dysregulated"	"BP"	"positive regulation of type 2 immune response"	3	"3/3226"	"14/13946"	0.661829737610572	0.996791044137361	0.865510918452007	"GO:0002830"	"IL18/GATA3/PRKCZ"
"dysregulated"	"BP"	"cardiac right ventricle morphogenesis"	3	"3/3226"	"14/13946"	0.661829737610572	0.996791044137361	0.865510918452007	"GO:0003215"	"MIR17HG/GATA3/SMARCD3"
"dysregulated"	"BP"	"growth plate cartilage morphogenesis"	3	"3/3226"	"14/13946"	0.661829737610572	0.996791044137361	0.865510918452007	"GO:0003422"	"COCH/COL6A3/MATN2"
"dysregulated"	"BP"	"methionine metabolic process"	3	"3/3226"	"14/13946"	0.661829737610572	0.996791044137361	0.865510918452007	"GO:0006555"	"MTHFD1/MTAP/ENOPH1"
"dysregulated"	"BP"	"melanin metabolic process"	3	"3/3226"	"14/13946"	0.661829737610572	0.996791044137361	0.865510918452007	"GO:0006582"	"BCL2/MYO5A/ZEB2"
"dysregulated"	"BP"	"nuclear pore organization"	3	"3/3226"	"14/13946"	0.661829737610572	0.996791044137361	0.865510918452007	"GO:0006999"	"SEH1L/NDC1/NUP205"
"dysregulated"	"BP"	"parturition"	3	"3/3226"	"14/13946"	0.661829737610572	0.996791044137361	0.865510918452007	"GO:0007567"	"CYP1A1/ARNTL/HPGD"
"dysregulated"	"BP"	"blood coagulation, intrinsic pathway"	3	"3/3226"	"14/13946"	0.661829737610572	0.996791044137361	0.865510918452007	"GO:0007597"	"F12/C1QBP/PRCP"
"dysregulated"	"BP"	"regulation of cGMP-mediated signaling"	3	"3/3226"	"14/13946"	0.661829737610572	0.996791044137361	0.865510918452007	"GO:0010752"	"ADORA2B/CGAS/THBS1"
"dysregulated"	"BP"	"regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion"	3	"3/3226"	"14/13946"	0.661829737610572	0.996791044137361	0.865510918452007	"GO:0010881"	"DMD/CAMK2D/GSTM2"
"dysregulated"	"BP"	"RNA interference"	3	"3/3226"	"14/13946"	0.661829737610572	0.996791044137361	0.865510918452007	"GO:0016246"	"TERT/DHX9/DICER1"
"dysregulated"	"BP"	"preassembly of GPI anchor in ER membrane"	3	"3/3226"	"14/13946"	0.661829737610572	0.996791044137361	0.865510918452007	"GO:0016254"	"PIGW/PIGV/DPM2"
"dysregulated"	"BP"	"4-hydroxyproline metabolic process"	3	"3/3226"	"14/13946"	0.661829737610572	0.996791044137361	0.865510918452007	"GO:0019471"	"P4HA2/GOT2/ERO1B"
"dysregulated"	"BP"	"forebrain regionalization"	3	"3/3226"	"14/13946"	0.661829737610572	0.996791044137361	0.865510918452007	"GO:0021871"	"PGAP1/TRA2B/EOMES"
"dysregulated"	"BP"	"negative regulation of B cell proliferation"	3	"3/3226"	"14/13946"	0.661829737610572	0.996791044137361	0.865510918452007	"GO:0030889"	"PAWR/ATM/CTLA4"
"dysregulated"	"BP"	"septin ring organization"	3	"3/3226"	"14/13946"	0.661829737610572	0.996791044137361	0.865510918452007	"GO:0031106"	"SEPT11/SEPT6/SEPT9"
"dysregulated"	"BP"	"protein O-linked mannosylation"	3	"3/3226"	"14/13946"	0.661829737610572	0.996791044137361	0.865510918452007	"GO:0035269"	"POMT2/POMGNT2/DPM2"
"dysregulated"	"BP"	"megakaryocyte development"	3	"3/3226"	"14/13946"	0.661829737610572	0.996791044137361	0.865510918452007	"GO:0035855"	"KIT/PIP4K2A/WASF2"
"dysregulated"	"BP"	"establishment of planar polarity of embryonic epithelium"	3	"3/3226"	"14/13946"	0.661829737610572	0.996791044137361	0.865510918452007	"GO:0042249"	"PTK7/DVL2/NPHP3"
"dysregulated"	"BP"	"purine-containing compound salvage"	3	"3/3226"	"14/13946"	0.661829737610572	0.996791044137361	0.865510918452007	"GO:0043101"	"GMPR/MTAP/DGUOK"
"dysregulated"	"BP"	"negative regulation of DNA damage response, signal transduction by p53 class mediator"	3	"3/3226"	"14/13946"	0.661829737610572	0.996791044137361	0.865510918452007	"GO:0043518"	"DYRK3/MIF/CD44"
